Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Afghanistan,AFG,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,3.12820000000000E+01,3.17750000000000E+01,3.22670000000000E+01,3.27600000000000E+01,3.32510000000000E+01,3.37410000000000E+01,3.42280000000000E+01,3.47130000000000E+01,3.51930000000000E+01,3.56690000000000E+01,3.61370000000000E+01,3.65960000000000E+01,3.70440000000000E+01,3.74830000000000E+01,3.79150000000000E+01,3.83410000000000E+01,3.87600000000000E+01,3.91760000000000E+01,3.95980000000000E+01,4.00350000000000E+01,4.05000000000000E+01,4.10060000000000E+01,4.15600000000000E+01,4.21650000000000E+01,4.28240000000000E+01,4.35360000000000E+01,4.43010000000000E+01,4.51060000000000E+01,4.59360000000000E+01,4.67750000000000E+01,4.76090000000000E+01,4.84270000000000E+01,4.92180000000000E+01,4.99750000000000E+01,5.06850000000000E+01,5.13380000000000E+01,5.19240000000000E+01,5.24480000000000E+01,5.29200000000000E+01,5.33480000000000E+01,5.37510000000000E+01,5.41450000000000E+01,5.45470000000000E+01,5.49700000000000E+01,5.54190000000000E+01,5.58960000000000E+01,5.63970000000000E+01,5.69060000000000E+01,5.74110000000000E+01,5.79060000000000E+01,5.83840000000000E+01,5.88400000000000E+01,5.92740000000000E+01,,
Afghanistan,AFG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,3.15800487804878E+01,3.20959756097561E+01,3.26118780487805E+01,3.31273170731707E+01,3.36412439024390E+01,3.41536829268293E+01,3.46631219512195E+01,3.51700731707317E+01,3.56720243902439E+01,3.61699756097561E+01,3.66594390243902E+01,3.71394146341463E+01,3.76088780487805E+01,3.80693414634146E+01,3.85232926829268E+01,3.89702682926829E+01,3.94107317073171E+01,3.98477073170732E+01,4.02906829268293E+01,4.07481707317073E+01,4.12336585365854E+01,4.17606341463415E+01,4.23356097560976E+01,4.29630487804878E+01,4.36444878048781E+01,4.43799024390244E+01,4.51688048780488E+01,4.59972195121951E+01,4.68501463414634E+01,4.77115853658537E+01,4.85670487804878E+01,4.94045609756098E+01,5.02131219512195E+01,5.09852439024390E+01,5.17093902439024E+01,5.23750731707317E+01,5.29727804878049E+01,5.35084878048781E+01,5.39921951219512E+01,5.44328780487805E+01,5.48485609756098E+01,5.52562195121951E+01,5.56718780487805E+01,5.61075609756098E+01,5.65697317073171E+01,5.70584390243903E+01,5.75706585365854E+01,5.80913658536585E+01,5.86070975609756E+01,5.91123414634146E+01,5.96000975609756E+01,6.00653658536585E+01,6.05091219512195E+01,,
Afghanistan,AFG,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.56405700874627E+00,,,,,9.02467941303028E+00,,,,,8.22747483808419E+00,,,,,5.11196042506144E+00,,,,,2.91987622460105E+00,,,2.04498731368030E+00,
Afghanistan,AFG,Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000000000000E+01,,,,,1.10000000000000E+01,,,,,1.20000000000000E+01,,,,,2.00000000000000E+01,,,,,3.40000000000000E+01,,,4.90000000000000E+01,
Afghanistan,AFG,Liner shipping connectivity index (maximum value in 2004 = 100),IS.SHP.GCNW.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,AFG,Liquid liabilities (M3) as % of GDP,FS.LBL.LIQU.GD.ZS,1.34504123694284E+01,1.45344128048255E+01,1.71951215933373E+01,1.44644955076701E+01,1.66888879394766E+01,1.55739518749373E+01,1.12079367811967E+01,9.34262900563486E+00,1.32906145564016E+01,1.50678229787985E+01,1.31092929156230E+01,1.39963755732418E+01,1.79692209526697E+01,1.81575648176928E+01,1.65713406435323E+01,1.69952116352767E+01,1.95464346955846E+01,2.16488330840367E+01,2.25259251881071E+01,2.45423892359259E+01,2.88571609235654E+01,3.18090008777083E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,AFG,"Listed domestic companies, total",CM.MKT.LDOM.NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,AFG,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,,,,,,,,,,,,,,,,,,,,4.98746061325073E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.76120624542236E+01,,,
Afghanistan,AFG,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,3.03077468872070E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.54170989990234E+01,,,
Afghanistan,AFG,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,1.81576805114746E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.17411174774170E+01,,,
Afghanistan,AFG,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,,,,,,,,,,,,,,,,,,,,1.11427984237671E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.21132240295410E+01,,,
Afghanistan,AFG,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,,,,,,,,,,,,,,,,,,,,4.57960166931152E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.18790702819824E+01,,,
Afghanistan,AFG,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,3.00663528442383E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.69900512695313E+01,,,
Afghanistan,AFG,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,4.34800000000000E+01,4.41100000000000E+01,4.71600000000000E+01,4.86900000000000E+01,5.15700000000000E+01,5.71100000000000E+01,6.04200000000000E+01,6.49800000000000E+01,6.53300000000000E+01,5.96400000000000E+01,5.77600000000000E+01,5.32000000000000E+01,5.84900000000000E+01,6.10400000000000E+01,6.34300000000000E+01,6.91100000000000E+01,6.86300000000000E+01,6.94200000000000E+01,6.99900000000000E+01,7.10300000000000E+01,7.30600000000000E+01,7.35100000000000E+01,7.20900000000000E+01,6.82800000000000E+01,6.13400000000000E+01,5.20500000000000E+01,5.55800000000000E+01,5.81200000000000E+01,6.04000000000000E+01,7.08900000000000E+01,7.25000000000000E+01,7.25800000000000E+01,7.73700000000000E+01,8.53000000000000E+01,9.18500000000000E+01,1.01160000000000E+02,1.10610000000000E+02,1.18340000000000E+02,1.24200000000000E+02,1.05010000000000E+02,8.37900000000000E+01,1.03850000000000E+02,9.80300000000000E+01,1.04990000000000E+02,1.03400000000000E+02,9.16100000000000E+01,9.27700000000000E+01,9.81800000000000E+01,1.01850000000000E+02,1.05950000000000E+02,1.08380000000000E+02,1.08770000000000E+02,,
Afghanistan,AFG,Logistics performance index: Ability to track and trace consignments (1=low to 5=high),LP.LPI.TRAC.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000000000000E+00,,,2.37000000000000E+00,,2.10000000000000E+00,,1.84777600000000E+00
Afghanistan,AFG,Logistics performance index: Competence and quality of logistics services (1=low to 5=high),LP.LPI.LOGS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.25000000000000E+00,,,2.09000000000000E+00,,2.16000000000000E+00,,2.11970900000000E+00
Afghanistan,AFG,Logistics performance index: Ease of arranging competitively priced shipments (1=low to 5=high),LP.LPI.ITRN.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.22000000000000E+00,,,2.24000000000000E+00,,2.33000000000000E+00,,1.98668600000000E+00
Afghanistan,AFG,Logistics performance index: Efficiency of customs clearance process (1=low to 5=high),LP.LPI.CUST.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.30000000000000E+00,,,2.22000000000000E+00,,2.33000000000000E+00,,2.16345300000000E+00
Afghanistan,AFG,Logistics performance index: Frequency with which shipments reach consignee within scheduled or expected time (1=low to 5=high),LP.LPI.TIME.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.38000000000000E+00,,,2.61000000000000E+00,,2.80000000000000E+00,,2.48213800000000E+00
Afghanistan,AFG,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.21000000000000E+00,,,2.24000000000000E+00,,2.30000000000000E+00,,2.06957300000000E+00
Afghanistan,AFG,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.10000000000000E+00,,,1.87000000000000E+00,,2.00000000000000E+00,,1.81895100000000E+00
Afghanistan,AFG,Long-term unemployment (% of total unemployment),SL.UEM.LTRM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,AFG,"Long-term unemployment, female (% of female unemployment)",SL.UEM.LTRM.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,AFG,"Long-term unemployment, male (% of male unemployment)",SL.UEM.LTRM.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,AFG,"Losses due to theft, robbery, vandalism, and arson (% sales)",IC.FRM.CRIM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.50000000000000E+00,,,,,,2.90000000000000E+00
Afghanistan,AFG,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,AFG,"Lower secondary completion rate, female (% of relevant age group)",SE.SEC.CMPT.LO.FE.ZS,,,,,,,,,,,,,,1.32467000000000E+00,1.18752000000000E+00,,,1.44182000000000E+00,2.02373000000000E+00,,3.63678000000000E+00,4.36215000000000E+00,4.44909000000000E+00,,5.55849000000000E+00,5.77439000000000E+00,,,,,,,,6.13460000000000E+00,,,,,,,,,,,,5.49621000000000E+00,,,,,,,,,
Afghanistan,AFG,"Lower secondary completion rate, male (% of relevant age group)",SE.SEC.CMPT.LO.MA.ZS,,,,,,,,,,,,,,1.01660200000000E+01,8.99332000000000E+00,,,6.97585000000000E+00,9.26292000000000E+00,,1.29821600000000E+01,1.53196300000000E+01,8.64153000000000E+00,,1.03073100000000E+01,1.05277300000000E+01,,,,,,,,1.68568100000000E+01,,,,,,,,,,,,1.41832100000000E+01,,,,,,,,,
Afghanistan,AFG,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,,,,,,,,,,,,,,5.84424000000000E+00,5.17594000000000E+00,,,4.27199000000000E+00,5.72742000000000E+00,,8.42012000000000E+00,9.97525000000000E+00,6.59858000000000E+00,,7.99656000000000E+00,8.21564000000000E+00,,,,,,,,1.16111200000000E+01,,,,,,,,,,,,9.94708000000000E+00,,,,,,,,,
Afghanistan,AFG,Machinery and transport equipment (% of value added in manufacturing),NV.MNF.MTRN.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,AFG,"Malnutrition prevalence, height for age (% of children under 5)",SH.STA.STNT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.32000007629395E+01,,,,,,,5.92999992370605E+01,,,,,,,,,,
Afghanistan,AFG,"Malnutrition prevalence, height for age, female (% of children under 5)",SH.STA.STNT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.85000000000000E+01,,,,,,,,,,
Afghanistan,AFG,"Malnutrition prevalence, height for age, male (% of children under 5)",SH.STA.STNT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.00000000000000E+01,,,,,,,,,,
Afghanistan,AFG,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.49000015258789E+01,,,,,,,3.29000015258789E+01,,,,,,,,,,
Afghanistan,AFG,"Malnutrition prevalence, weight for age, female (% of children under 5)",SH.STA.MALN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.30000000000000E+01,,,,,,,,,,
Afghanistan,AFG,"Malnutrition prevalence, weight for age, male (% of children under 5)",SH.STA.MALN.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.27000007629395E+01,,,,,,,,,,
Afghanistan,AFG,"Mammal species, threatened",EN.MAM.THRD.NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.10000000000000E+01
Afghanistan,AFG,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,,,1.38313565052569E+01,9.46729173193626E+00,1.28794158917324E+01,1.30721925153692E+01,1.24569100656337E+01,8.02551660510730E+00,7.24394321401813E+00,8.72160623705529E+00,1.09141275207551E+01,1.27477202370747E+01,1.48909300946459E+01,1.23026439974113E+01,1.05705762702290E+01,9.58788164328619E+00,1.15136722815679E+01,1.45760693779595E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.46174196388448E+01,1.80432965210284E+01,1.96265587867041E+01,1.41181152043695E+01,1.69640161518215E+01,1.42193358520325E+01,
Afghanistan,AFG,Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,,,2.86521376403035E+01,4.10557216014938E+01,3.02510645951534E+01,2.85228938651142E+01,2.43032038512962E+01,2.77852526287362E+01,3.32859225582647E+01,4.03156789351650E+01,5.43142843254721E+01,3.70881179809319E+01,6.27370084262365E+01,6.58142763012315E+01,5.66493592453059E+01,4.67748551337270E+01,4.99178238085996E+01,4.64749385098249E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.22253064522645E+01,1.66616886733624E+01,1.90830581826739E+01,1.37203510638494E+01,6.57396430611741E+00,6.99944670165147E+00,
Afghanistan,AFG,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.87468435454390E+01,1.70806115936563E+01,1.78791267796125E+01,1.69375286279663E+01,1.67367609990038E+01,1.80526207480209E+01,1.81992073727899E+01,1.35574930986405E+01,1.29432846195927E+01,1.42224325434272E+01,1.28294648642112E+01,1.21014365808537E+01,
Afghanistan,AFG,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.70548688398489E+00,4.15303635074105E+00,3.27952687187469E+00,3.19461502295209E+00,4.53718993662599E+00,2.34624308579139E+00,5.29629950300070E+00,3.84039013931469E+00,3.05731878134021E+00,7.31625079173237E+00,7.83082084956675E-01,
Afghanistan,AFG,"Manufacturing, value added (constant 2005 US$)",NV.IND.MANF.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.23857222533597E+08,9.58090630741327E+08,9.97880482909058E+08,1.03060624149525E+09,1.06353014331354E+09,1.11178452594895E+09,1.13786969351792E+09,1.19813468044051E+09,1.24414772656386E+09,1.28218528867571E+09,1.37599318000992E+09,1.38676833609281E+09,
Afghanistan,AFG,"Manufacturing, value added (constant LCU)",NV.IND.MANF.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.42880933000000E+10,3.55586341000000E+10,3.70353971000000E+10,3.82499829000000E+10,3.94719226000000E+10,4.12628387000000E+10,4.22309652000000E+10,4.44676436000000E+10,4.61753746000000E+10,4.75871030000000E+10,5.10686948000000E+10,5.14686046000000E+10,
Afghanistan,AFG,"Manufacturing, value added (current LCU)",NV.IND.MANF.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.42880933000000E+10,3.74624271000000E+10,4.38484929000000E+10,5.11495862000000E+10,5.70296008000000E+10,8.61488224000000E+10,9.18798081000000E+10,8.04367573000000E+10,9.09396068000000E+10,1.17170960300000E+11,1.30849944400000E+11,1.30638694000000E+11,
Afghanistan,AFG,"Manufacturing, value added (current US$)",NV.IND.MANF.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.63297144702179E+08,7.64207911874952E+08,9.17508439205567E+08,1.03060624149525E+09,1.14244493365913E+09,1.72926208361403E+09,1.80340801023014E+09,1.63296599238965E+09,1.98559192230677E+09,2.44517942298663E+09,2.52829777441430E+09,2.35852489619065E+09,
Afghanistan,AFG,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.19059476063974E-01,,,,,,,,,,9.82878972671595E-01,,,,,,,,,,2.41388625213638E+00,,2.41388625233504E+00,,
Afghanistan,AFG,Market capitalization of listed companies (% of GDP),CM.MKT.LCAP.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,AFG,Market capitalization of listed companies (current US$),CM.MKT.LCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,AFG,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.20000000000000E+03,,,,,1.20000000000000E+03,,,,,1.10000000000000E+03,,,,,7.30000000000000E+02,,,,,5.00000000000000E+02,,,4.00000000000000E+02,
Afghanistan,AFG,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.60000000000000E+03,,,,,,,,3.30000000000000E+02,,,,
Afghanistan,AFG,Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,5.00000000000000E+07,5.30000000000000E+07,5.80000000000000E+07,7.00000000000000E+07,6.40000000000000E+07,7.40000000000000E+07,6.70000000000000E+07,6.60000000000000E+07,7.20000000000000E+07,8.20000000000000E+07,8.60000000000000E+07,1.00000000000000E+08,1.22000000000000E+08,1.43000000000000E+08,2.30000000000000E+08,2.17000000000000E+08,2.91000000000000E+08,3.06000000000000E+08,3.21000000000000E+08,4.74000000000000E+08,6.70000000000000E+08,6.94000000000000E+08,7.08000000000000E+08,7.29000000000000E+08,6.33000000000000E+08,5.67000000000000E+08,5.52000000000000E+08,5.12000000000000E+08,3.95000000000000E+08,2.36000000000000E+08,2.35100000000000E+08,1.89000000000000E+08,1.81000000000000E+08,6.88000000000000E+08,1.05000000000000E+08,1.66060000000000E+08,1.28260000000000E+08,1.44370000000000E+08,1.59220000000000E+08,1.66240000000000E+08,1.37310000000000E+08,6.80000000000000E+07,1.00000000000000E+08,1.44000000000000E+08,3.05000000000000E+08,3.84000000000000E+08,4.16000000000000E+08,4.54000000000000E+08,5.40066000000000E+08,4.03441000000000E+08,3.88484000000000E+08,3.75851000000000E+08,4.28903000000000E+08,5.14973109833232E+08,
Afghanistan,AFG,Merchandise exports by the reporting economy (current US$),TX.VAL.MRCH.WL.CD,4.99000000000000E+07,5.34000000000000E+07,5.89000000000000E+07,7.01000000000000E+07,6.96000000000000E+07,6.95000000000000E+07,7.16000000000000E+07,6.64070000000000E+07,7.18170000000000E+07,8.18840000000000E+07,8.45910000000000E+07,9.99000000000000E+07,1.24419000000000E+08,1.59016000000000E+08,2.30550000000000E+08,2.24861000000000E+08,2.97146000000000E+08,3.13137000000000E+08,2.69156000000000E+08,4.35015000000000E+08,6.70474000000000E+08,6.38117000000000E+08,2.00898367850328E+08,1.95405822592023E+08,1.75990774862473E+08,2.03069731643595E+08,1.66305851947019E+08,3.36183450938680E+08,1.75081535947609E+08,1.74740857446675E+08,1.31088402304205E+08,1.89029326711641E+08,1.81319022489673E+08,6.88112731565031E+08,1.04603806854626E+08,1.65995634585392E+08,1.28048776967045E+08,1.44654658853577E+08,1.51181189317813E+08,1.22752138313704E+08,1.42242353930314E+08,8.41837943716415E+07,8.79805614214469E+07,2.08452653718796E+08,1.82538075657107E+08,2.36103245138486E+08,2.30568693570664E+08,3.40929268601472E+08,4.78734623464147E+08,4.45875057933512E+08,4.99951083554313E+08,4.64786033210516E+08,5.00365701300000E+08,6.14719294300000E+08,
Afghanistan,AFG,"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",TX.VAL.MRCH.RS.ZS,2.44488977955912E+01,3.83895131086142E+01,4.66893039049236E+01,3.76604850213980E+01,3.97988505747126E+01,3.59712230215827E+01,4.53910614525140E+01,3.83468610236873E+01,4.92084046952671E+01,4.28618533535245E+01,4.25104325519263E+01,4.59729729729730E+01,3.37110891423336E+01,3.75610001509282E+01,4.69160702667534E+01,4.47614303947772E+01,3.51015998869243E+01,4.34678750834299E+01,4.19169552229934E+01,5.86322310724918E+01,6.24167380092293E+01,6.46915847720716E+01,1.83844921771134E+00,5.12596002134938E-01,3.39243469794715E+00,1.01644750024202E+00,7.67245278999163E-02,1.71375161193786E-01,8.51098381859447E-14,4.76896671833208E-04,-1.98927072348619E-14,-4.19769168824703E-13,8.52638323676020E-14,9.82600899758149E-14,-1.78066669391830E-15,-2.37886238769627E-13,-1.45463720415723E-14,-3.50240693667290E-13,-1.47847373682077E-14,4.00594503812464E-13,2.88087142477667E-13,8.85037393780585E-15,-1.27026592179274E-13,2.46621979627688E-13,5.71432168228144E-14,-8.20467738198161E-14,2.64974225028739E-13,-2.62244915286513E-14,-2.30333440344389E-13,6.68400751677376E-14,-1.19220953281353E-14,5.12964164294445E-14,-4.86726011876545E-09,6.88298108376189E-09,
Afghanistan,AFG,Merchandise exports to developing economies in East Asia & Pacific (% of total merchandise exports),TX.VAL.MRCH.R1.ZS,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,4.27960057061341E-01,0.00000000000000E+00,1.43884892086331E-01,5.58659217877095E-01,5.73734696643426E-01,0.00000000000000E+00,6.11841141126472E-01,0.00000000000000E+00,0.00000000000000E+00,8.63212210353724E-01,2.22304673743523E+00,1.26610279765778E+00,1.54984634952259E+00,1.44575393914103E+00,2.18945701082913E+00,0.00000000000000E+00,0.00000000000000E+00,2.71449750475037E-02,0.00000000000000E+00,1.51139288429947E+00,1.58644197950658E-01,2.89271360665771E-01,1.47732504284058E-01,0.00000000000000E+00,2.70415127976281E-02,7.41824061340174E-02,1.86989504956818E-01,4.04183802039487E-01,7.49279352372563E-01,1.61534586744383E+00,5.14702908069732E-01,1.44420635011559E+01,1.08290683638105E+01,1.25701914613491E+01,2.23440209384739E+00,6.56651816805534E-01,3.45999797359192E+00,5.45991834382351E+00,3.50797437647350E+00,7.92954429383050E-01,9.07353572628269E-01,1.01316886266300E+00,8.03333855508947E-01,2.92690704057943E-01,9.68181916722854E-01,8.05080875466407E-01,5.93295365890209E-01,7.05700497917955E-01,9.55631122252323E-01,1.01591471234569E+00,1.72516638011129E+00,
Afghanistan,AFG,Merchandise exports to developing economies in Europe & Central Asia (% of total merchandise exports),TX.VAL.MRCH.R2.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.57812459985916E+00,4.18230604189419E+01,5.35832174040312E+00,3.94670379394403E+00,4.52112524047035E+00,4.00358069244506E+00,2.72298643334990E+00,2.25710782374879E+00,2.02500246037239E+00,2.42537664996696E+00,6.08601808224763E+00,4.88078672093270E+00,7.64907603998899E+00,1.22584127904421E+01,1.67222938030989E+01,1.08777023658199E+01,9.12405667798351E+00,1.15478563923837E+01,1.05226325824299E+01,9.92841114242036E+00,
Afghanistan,AFG,Merchandise exports to developing economies in Latin America & the Caribbean (% of total merchandise exports),TX.VAL.MRCH.R3.ZS,,,,,,,,,,,,,,,,,,,,,,,,0.00000000000000E+00,0.00000000000000E+00,1.48627852794871E-01,0.00000000000000E+00,0.00000000000000E+00,3.04977674013196E-01,1.22999765383538E-01,5.53413777809089E-01,9.92679061020526E-03,1.15973390598767E-02,8.96268850209022E-04,3.28946832278399E-02,8.70608875276952E-02,1.02579197176723E+00,4.72446086909627E+00,1.88683299945932E+00,3.55313621255879E+00,4.66968506851338E+00,4.10151464945551E+00,2.96005677574835E+00,7.13233899705341E-01,1.87634617607265E+00,7.86332936668850E-01,1.63055241068048E+00,4.02619408733620E-01,1.30744969351285E+00,3.26483083710287E-01,1.49727287806397E-01,5.92143385561324E-01,6.67560572783009E-01,5.48616735482545E-01,
Afghanistan,AFG,Merchandise exports to developing economies in Middle East & North Africa (% of total merchandise exports),TX.VAL.MRCH.R4.ZS,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,5.70613409415121E-01,0.00000000000000E+00,0.00000000000000E+00,9.77653631284916E-01,3.89717951420784E+00,0.00000000000000E+00,3.37550681451810E+00,2.48135144400705E+00,5.84284284284284E+00,3.71245549313208E+00,4.07883483423052E+00,5.29256126653654E+00,4.23372661333001E+00,4.99350487639073E+00,3.90563874598019E+00,0.00000000000000E+00,0.00000000000000E+00,6.47303251132781E-02,2.71110156914798E-02,1.90690212672529E-01,2.79049411603423E-01,1.66752719826735E-01,6.43446236216673E-02,7.67245279002313E-02,6.31137073018402E-02,3.61909301404559E-01,1.32883785062655E-01,9.20582541565517E-01,4.83446374853567E-01,4.90346184797873E-01,1.38297381438821E-01,3.23188359140506E-01,5.46805443839283E-01,2.45363118419232E+00,3.87908338793421E+00,2.40220488535079E+00,1.55197262422219E+00,1.86690102087825E+00,6.71602683423251E+00,7.83395074045323E+00,2.88879108977113E+00,3.22537686068021E+00,4.28894941005847E+00,4.76611273300556E+00,3.64024458647653E+00,2.89963865912489E+00,2.81668478564142E+00,2.88377591184769E+00,3.57204676187659E+00,3.42838029026671E+00,5.02600182501696E+00,
